time,SOI,FQ,Load
7296.32,-7.4,28.9,185.3563074
7296.4,-7.4,28.9,185.3713936
7296.48,-7.4,28.9,185.387742
7296.56,-7.4,28.9,185.4056802
7296.64,-7.4,28.9,185.4217595
7296.72,-7.4,28.9,185.4400925
7296.8,-7.4,28.9,185.2608554
7296.88,-7.4,28.9,185.469322
7296.96,-7.4,28.9,185.2915121
7297.04,-7.4,28.9,185.4945011
7297.12,-7.4,28.9,185.5077299
7297.2,-7.4,28.9,185.3323752
7297.28,-7.4,28.9,185.3475433
7297.36,-7.4,28.9,185.5515606
7297.44,-7.4,28.9,185.5696948
7297.52,-7.4,28.9,185.6007133
7297.6,-7.4,28.9,185.4080225
7297.68,-7.4,28.9,185.4203621
7297.76,-7.4,28.9,185.4336028
7297.84,-7.4,28.9,185.4457655
7297.92,-7.4,28.9,185.6445061
7298,-7.4,28.9,185.6568193
7298.08,-7.4,28.9,185.6696094
7298.16,-7.4,28.9,185.6825594
7298.24,-7.4,28.9,185.7016622
7298.32,-7.4,28.9,185.7313237
7298.4,-7.4,28.9,185.7250048
7298.48,-7.4,28.9,185.7351065
7298.56,-7.4,28.9,185.7469545
7298.64,-7.4,28.9,185.7579095
7298.72,-7.4,28.9,185.768898
7298.8,-7.4,28.9,185.7811586
7298.88,-7.4,28.9,185.7922519
7298.96,-7.4,28.9,185.804011
7299.04,-7.4,28.9,185.6343862
7299.12,-7.4,28.9,185.8287134
7299.2,-7.4,28.9,185.6599175
7299.28,-7.4,28.9,185.6858588
7299.36,-7.4,28.9,185.6828398
7299.44,-7.4,28.9,185.876786
7299.52,-7.4,28.9,185.8847809
7299.6,-7.4,28.9,185.7146519
7299.68,-7.4,28.9,185.7245746
7299.76,-7.4,28.9,185.7351474
7299.84,-7.4,28.9,185.9257277
7299.92,-7.4,28.9,185.9353357
7300,-7.4,28.9,185.9457978
7300.08,-7.4,28.9,185.9562666
7300.16,-7.4,28.9,185.9661186
7300.24,-7.4,28.9,185.7962632
7300.32,-7.4,28.9,185.9849686
7300.4,-7.4,28.9,185.9952415
7300.48,-7.4,28.9,186.0049679
7300.56,-7.4,28.9,185.836272
7300.64,-7.4,28.9,186.0238012
7300.72,-7.4,28.9,186.0331453
7300.8,-7.4,28.9,186.0424761
7300.88,-7.4,28.9,186.0467425
7300.96,-7.4,28.9,185.8847768
7301.04,-7.4,28.9,186.070517
7301.12,-7.4,28.9,185.903233
7301.2,-7.4,28.9,186.0885139
7301.28,-7.4,28.9,186.0973705
7301.36,-7.4,28.9,185.9304874
7301.44,-7.4,28.9,186.1147553
7301.52,-7.4,28.9,185.9482466
7301.6,-7.4,28.9,186.1317263
7301.68,-7.4,28.9,186.1397001
7301.76,-7.4,28.9,185.9737719
7301.84,-7.4,28.9,185.9825328
7301.92,-7.4,28.9,186.1649517
7302,-7.4,28.9,186.1731764
7302.08,-7.4,28.9,186.1812964
7302.16,-7.4,28.9,186.1893569
7302.24,-7.4,28.9,186.0241859
7302.32,-7.4,28.9,186.032348
7302.4,-7.4,28.9,186.040069
7302.48,-7.4,28.9,186.2209641
7302.56,-7.4,28.9,186.05725
7302.64,-7.4,28.9,186.2375783
7302.72,-7.4,28.9,186.2444892
7302.8,-7.4,28.9,186.0805686
7302.88,-7.4,28.9,186.2594291
7302.96,-7.4,28.9,186.2638961
7303.04,-7.4,28.9,186.2750777
7303.12,-7.4,28.9,186.0507821
7303.2,-7.4,28.9,186.2891161
7303.28,-7.4,28.9,186.0650548
7303.36,-7.4,28.9,186.3031223
7303.44,-7.4,28.9,186.3101044
7303.52,-7.4,28.9,186.317025
7303.6,-7.4,28.9,186.3239271
7303.68,-7.4,28.9,186.3307408
7303.76,-7.4,28.9,186.1072298
7303.84,-7.4,28.9,186.3440018
7303.92,-7.4,28.9,186.1207316
7304,-7.4,28.9,186.1275266
7304.08,-7.4,28.9,186.3634241
7304.16,-7.4,28.9,186.369748
7304.24,-7.4,28.9,186.1472944
7304.32,-7.4,28.9,186.3826012
7304.4,-7.4,28.9,186.3897639
7304.48,-7.4,28.9,186.3970313
7304.56,-7.4,28.9,186.174719
7304.64,-7.4,28.9,186.4087269
7304.72,-7.4,28.9,186.4142648
7304.8,-7.4,28.9,186.4204073
7304.88,-7.4,28.9,186.4264976
7304.96,-7.4,28.9,186.43234
7305.04,-7.4,28.9,186.4381332
7305.12,-7.4,28.9,186.4450767
7305.2,-7.4,28.9,186.449952
7305.28,-7.4,28.9,186.4559385
7305.36,-7.4,28.9,186.2351328
7305.44,-7.4,28.9,186.4671248
7305.52,-7.4,28.9,186.4725961
7305.6,-7.4,28.9,186.4780912
7305.68,-7.4,28.9,186.4834221
7305.76,-7.4,28.9,186.4888076
7305.84,-7.4,28.9,186.4941651
7305.92,-7.4,28.9,186.4993056
7306,-7.4,28.9,186.5045215
7306.08,-7.4,28.9,186.5095074
7306.16,-7.4,28.9,186.5146123
7306.24,-7.4,28.9,186.2952086
7306.32,-7.4,28.9,186.3004011
7306.4,-7.4,28.9,186.5296623
7306.48,-7.4,28.9,186.5346516
7306.56,-7.4,28.9,186.3160149
7306.64,-7.4,28.9,186.3225446
7306.72,-7.4,28.9,186.3267973
7306.8,-7.4,28.9,186.5548446
7306.88,-7.4,28.9,186.5598065
7306.96,-7.4,28.9,186.564618
7307.04,-7.4,28.9,186.5691621
7307.12,-7.4,28.9,186.5738341
7307.2,-7.4,28.9,186.5783812
7307.28,-7.4,28.9,186.5828903
7307.36,-7.4,28.9,186.3652353
7307.44,-7.4,28.9,186.5917703
7307.52,-7.4,28.9,186.5961897
7307.6,-7.4,28.9,186.6006912
7307.68,-7.4,28.9,186.6049579
7307.76,-7.4,28.9,186.6096427
7307.84,-7.4,28.9,186.3925062
7307.92,-7.4,28.9,186.6183154
7308,-7.4,28.9,186.6223919
7308.08,-7.4,28.9,186.6265452
7308.16,-7.4,28.9,186.6310937
7308.24,-7.4,28.9,186.6351512
7308.32,-7.4,28.9,186.6390839
7308.4,-7.4,28.9,186.6429016
7308.48,-7.4,28.9,186.6470523
7308.56,-7.4,28.9,186.6508376
7308.64,-7.4,28.9,186.4347069
7308.72,-7.4,28.9,186.6583617
7308.8,-7.4,28.9,186.6622694
7308.88,-7.4,28.9,186.4469292
7308.96,-7.4,28.9,186.6698252
7309.04,-7.4,28.9,186.4546056
7309.12,-7.4,28.9,186.6772569
7309.2,-7.4,28.9,186.6809124
7309.28,-7.4,28.9,186.6845177
7309.36,-7.4,28.9,186.4697132
7309.44,-7.4,28.9,186.6916731
7309.52,-7.4,28.9,186.6953478
7309.6,-7.4,28.9,186.6988751
7309.68,-7.4,28.9,186.4844777
7309.76,-7.4,28.9,186.7058411
7309.84,-7.4,28.9,186.7092906
7309.92,-7.4,28.9,207.7516338
7310,-7.4,37.5,232.3862286
7310.08,-7.4,37.5,232.3196632
7310.16,-7.4,37.5,232.4402309
7310.24,-7.4,37.5,232.2811392
7310.32,-7.4,37.5,232.3188064
7310.4,-7.4,37.5,232.5518699
7310.48,-7.4,37.5,232.5881645
7310.56,-7.4,37.5,232.6241145
7310.64,-7.4,37.5,232.3957385
7310.72,-7.4,37.5,232.695116
7310.8,-7.4,37.5,232.7303709
7310.88,-7.4,37.5,232.763452
7310.96,-7.4,37.5,232.7977864
7311.04,-7.4,37.5,232.5725677
7311.12,-7.4,37.5,232.8693474
7311.2,-7.4,37.5,232.9025854
7311.28,-7.4,37.5,232.9355849
7311.36,-7.4,37.5,232.707315
7311.44,-7.4,37.5,233.0014111
7311.52,-7.4,37.5,233.0333703
7311.6,-7.4,37.5,232.805034
7311.68,-7.4,37.5,233.0970041
7311.76,-7.4,37.5,233.128401
7311.84,-7.4,37.5,233.1594799
7311.92,-7.4,37.5,233.1901973
7312,-7.4,37.5,233.2189505
7312.08,-7.4,37.5,232.9924218
7312.16,-7.4,37.5,233.2807143
7312.24,-7.4,37.5,233.310102
7312.32,-7.4,37.5,233.0812834
7312.4,-7.4,37.5,233.3697134
7312.48,-7.4,37.5,233.3992427
7312.56,-7.4,37.5,233.4280409
7312.64,-7.4,37.5,233.4566407
7312.72,-7.4,37.5,233.4855287
7312.8,-7.4,37.5,233.5136101
7312.88,-7.4,37.5,233.5409696
7312.96,-7.4,37.5,233.5681441
7313.04,-7.4,37.5,233.5956903
7313.12,-7.4,37.5,233.6226798
7313.2,-7.4,37.5,233.6490496
7313.28,-7.4,37.5,233.6761111
7313.36,-7.4,37.5,233.7051558
7313.44,-7.4,37.5,233.7358699
7313.52,-7.4,37.5,233.7651988
7313.6,-7.4,37.5,233.7937665
7313.68,-7.4,37.5,233.5672379
7313.76,-7.4,37.5,233.8514781
7313.84,-7.4,37.5,233.8789624
7313.92,-7.4,37.5,230.7972421
7314,-5.5,37.5,229.1477411
7314.08,-5.5,37.5,229.4452055
7314.16,-5.5,37.5,229.6972937
7314.24,-5.5,37.5,229.5028229
7314.32,-5.5,37.5,229.7595921
7314.4,-5.5,37.5,229.7903325
7314.48,-5.5,37.5,229.8207159
7314.56,-5.5,37.5,229.8508737
7314.64,-5.5,37.5,229.8819165
7314.72,-5.5,37.5,229.9123887
7314.8,-5.5,37.5,229.9422606
7314.88,-5.5,37.5,229.9718004
7314.96,-5.5,37.5,229.7822631
7315.04,-5.5,37.5,230.0273311
7315.12,-5.5,37.5,230.0580918
7315.2,-5.5,37.5,229.8680357
7315.28,-5.5,37.5,230.1135766
7315.36,-5.5,37.5,230.1417828
7315.44,-5.5,37.5,230.1700583
7315.52,-5.5,37.5,230.1976091
7315.6,-5.5,37.5,230.2279572
7315.68,-5.5,37.5,230.2556211
7315.76,-5.5,37.5,230.2821549
7315.84,-5.5,37.5,230.0929114
7315.92,-5.5,37.5,229.0240195
7316,-5.5,37.5,228.8200783
7316.08,-5.5,37.5,228.8697151
7316.16,-5.5,37.5,228.9104704
7316.24,-5.5,37.5,228.9566643
7316.32,-5.5,37.5,228.9988198
7316.4,-5.5,37.5,228.8179693
7316.48,-5.5,37.5,229.0860557
7316.56,-5.5,37.5,229.1319348
7316.64,-5.5,37.5,229.17686
7316.72,-5.5,37.5,229.223473
7316.8,-5.5,37.5,229.2677955
7316.88,-5.5,37.5,229.3116787
7316.96,-5.5,37.5,229.3546278
7317.04,-5.5,37.5,229.1823367
7317.12,-5.5,37.5,229.4412801
7317.2,-5.5,37.5,229.4815836
7317.28,-5.5,37.5,229.3077201
7317.36,-5.5,37.5,229.3535541
7317.44,-5.5,37.5,229.606957
7317.52,-5.5,37.5,229.6477296
7317.6,-5.5,37.5,229.4797236
7317.68,-5.5,37.5,229.5184066
7317.76,-5.5,37.5,229.7674706
7317.84,-5.5,37.5,229.5982329
7317.92,-5.5,37.5,229.6382928
7318,-5.5,37.5,229.8805568
7318.08,-5.5,37.5,229.9189484
7318.16,-5.5,37.5,229.9564807
7318.24,-5.5,37.5,229.718362
7318.32,-5.5,37.5,230.0274771
7318.4,-5.5,37.5,230.0652321
7318.48,-5.5,37.5,230.1008233
7318.56,-5.5,37.5,230.1346485
7318.64,-5.5,37.5,229.9006168
7318.72,-5.5,37.5,230.2036694
7318.8,-5.5,37.5,230.2396313
7318.88,-5.5,37.5,230.2714308
7318.96,-5.5,37.5,230.03878
7319.04,-5.5,37.5,230.337895
7319.12,-5.5,37.5,230.3715271
7319.2,-5.5,37.5,230.1360536
7319.28,-5.5,37.5,230.4375443
7319.36,-5.5,37.5,230.4675428
7319.44,-5.5,37.5,230.4986794
7319.52,-5.5,37.5,230.5291553
7319.6,-5.5,37.5,230.2978013
7319.68,-5.5,37.5,230.5911385
7319.76,-5.5,37.5,230.3588419
7319.84,-5.5,37.5,230.6512001
7319.92,-5.5,37.5,230.6810909
7320,-5.5,37.5,230.714181
7320.08,-5.5,37.5,230.7430336
7320.16,-5.5,37.5,230.771824
7320.24,-5.5,37.5,230.5426502
7320.32,-5.5,37.5,230.8284595
7320.4,-5.5,37.5,230.8569382
7320.48,-5.5,37.5,230.6267906
7320.56,-5.5,37.5,230.9101604
7320.64,-5.5,37.5,230.6818658
7320.72,-5.5,37.5,230.9661753
7320.8,-5.5,37.5,230.7358688
7320.88,-5.5,37.5,230.7644752
7320.96,-5.5,37.5,231.0434618
7321.04,-5.5,37.5,231.0676632
7321.12,-5.5,37.5,231.099276
7321.2,-5.5,37.5,230.8716197
7321.28,-5.5,37.5,230.8973904
7321.36,-5.5,37.5,230.9224717
7321.44,-5.5,37.5,230.9474708
7321.52,-5.5,37.5,231.2216106
7321.6,-5.5,37.5,231.2453559
7321.68,-5.5,37.5,231.2690997
7321.76,-5.5,37.5,231.2926699
7321.84,-5.5,37.5,231.3166202
7321.92,-5.5,37.5,231.0927579
7322,-5.5,37.5,231.3587272
7322.08,-5.5,37.5,231.3791846
7322.16,-5.5,37.5,231.1500959
7322.24,-5.5,37.5,231.4159957
7322.32,-5.5,37.5,231.4402406
7322.4,-5.5,37.5,231.4676512
7322.48,-5.5,37.5,231.4883506
7322.56,-5.5,37.5,231.2652406
7322.64,-5.5,37.5,231.2870049
7322.72,-5.5,37.5,231.5527665
7322.8,-5.5,37.5,231.5721572
7322.88,-5.5,37.5,231.3423408
7322.96,-5.5,37.5,231.3628486
7323.04,-5.5,37.5,231.6256365
7323.12,-5.5,37.5,231.6537404
7323.2,-5.5,37.5,231.6639229
7323.28,-5.5,37.5,231.4427051
7323.36,-5.5,37.5,231.4634631
7323.44,-5.5,37.5,231.7275936
7323.52,-5.5,37.5,231.7398918
7323.6,-5.5,37.5,231.7590466
7323.68,-5.5,37.5,231.7806989
7323.76,-5.5,37.5,231.8043132
7323.84,-5.5,37.5,231.8127402
7323.92,-5.5,37.5,231.8315575
7324,-5.5,37.5,231.8510796
7324.08,-5.5,37.5,231.8739191
7324.16,-5.5,37.5,231.883053
7324.24,-5.5,37.5,231.9035522
7324.32,-5.5,37.5,231.6898936
7324.4,-5.5,37.5,231.9429778
7324.48,-5.5,37.5,231.9577883
7324.56,-5.5,37.5,231.9748555
7324.64,-5.5,37.5,231.9838759
7324.72,-5.5,37.5,232.0015427
7324.8,-5.5,37.5,231.7888031
7324.88,-5.5,37.5,232.038538
7324.96,-5.5,37.5,232.0477171
7325.04,-5.5,37.5,232.0642244
7325.12,-5.5,37.5,232.0867924
7325.2,-5.5,37.5,232.1019984
7325.28,-5.5,37.5,232.10912
7325.36,-5.5,37.5,231.8962929
7325.44,-5.5,37.5,231.9150915
7325.52,-5.5,37.5,232.1611449
7325.6,-5.5,37.5,232.1691891
7325.68,-5.5,37.5,232.1866249
7325.76,-5.5,37.5,232.2038704
7325.84,-5.5,37.5,232.2172755
7325.92,-5.5,37.5,232.2265857
7326,-5.5,37.5,232.2399023
7326.08,-5.5,37.5,232.0325848
7326.16,-5.5,37.5,232.0418862
7326.24,-5.5,37.5,232.29127
7326.32,-5.5,37.5,232.3094244
7326.4,-5.5,37.5,232.3193249
7326.48,-5.5,37.5,232.3290932
7326.56,-5.5,37.5,232.3428684
7326.64,-5.5,37.5,232.1308629
7326.72,-5.5,37.5,232.1369632
7326.8,-5.5,37.5,232.1535478
7326.88,-5.5,37.5,232.1683262
7326.96,-5.5,37.5,232.4046556
7327.04,-5.5,37.5,232.4169555
7327.12,-5.5,37.5,232.430139
7327.2,-5.5,37.5,232.4408007
7327.28,-5.5,37.5,232.4531679
7327.36,-5.5,37.5,232.4662513
7327.44,-5.5,37.5,232.4771606
7327.52,-5.5,37.5,232.4886247
7327.6,-5.5,37.5,232.5018053
7327.68,-5.5,37.5,232.5119944
7327.76,-5.5,37.5,232.5228654
7327.84,-5.5,37.5,232.5361668
7327.92,-5.5,37.5,232.5431508
7328,-5.5,37.5,232.3336412
7328.08,-5.5,37.5,232.5680798
7328.16,-5.5,37.5,232.3583893
7328.24,-5.5,37.5,232.5916183
7328.32,-5.5,37.5,232.3784548
7328.4,-5.5,37.5,232.609557
7328.48,-5.5,37.5,232.6196125
7328.56,-5.5,37.5,232.6313184
7328.64,-5.5,37.5,232.6436152
7328.72,-5.5,37.5,232.6549302
7328.8,-5.5,37.5,232.6612532
7328.88,-5.5,37.5,232.4519269
7328.96,-5.5,37.5,232.4622875
7329.04,-5.5,37.5,232.6918625
7329.12,-5.5,37.5,232.7023143
7329.2,-5.5,37.5,232.4940356
7329.28,-5.5,37.5,232.720351
7329.36,-5.5,37.5,232.731999
7329.44,-5.5,37.5,232.7416507
7329.52,-5.5,37.5,232.7480759
7329.6,-5.5,37.5,232.7572376
7329.68,-5.5,37.5,232.7659161
7329.76,-5.5,37.5,232.7747897
7329.84,-5.5,37.5,232.5687904
7329.92,-5.5,37.5,232.5799293
7330,-5.5,37.5,232.802305
7330.08,-5.5,37.5,232.5962936
7330.16,-5.5,37.5,232.6057983
7330.24,-5.5,37.5,232.826958
7330.32,-5.5,37.5,232.8381163
7330.4,-5.5,37.5,232.6328954
7330.48,-5.5,37.5,232.8519481
7330.56,-5.5,37.5,232.8629018
7330.64,-5.5,37.5,232.8729776
7330.72,-5.5,37.5,232.8765576
7330.8,-5.5,37.5,232.887054
7330.88,-5.5,37.5,232.8972288
7330.96,-5.5,37.5,232.9006954
7331.04,-5.5,37.5,232.6967171
7331.12,-5.5,37.5,232.9211
7331.2,-5.5,37.5,232.9235627
7331.28,-5.5,37.5,232.9338704
7331.36,-5.5,37.5,232.730856
7331.44,-5.5,37.5,232.9462319
7331.52,-5.5,37.5,232.9562712
7331.6,-5.5,37.5,232.7537066
7331.68,-5.5,37.5,232.7558195
7331.76,-5.5,37.5,232.7657139
7331.84,-5.5,37.5,232.98833
7331.92,-5.5,37.5,232.7030691
7332,-5.5,37.5,232.9982519
7332.08,-5.5,37.5,232.7258115
7332.16,-5.5,37.5,232.7258601
7332.24,-5.5,37.5,233.0163715
7332.32,-5.5,37.5,232.7423497
7332.4,-5.5,37.5,233.0321065
7332.48,-5.5,37.5,232.7535746
7332.56,-5.5,37.5,233.0452778
7332.64,-5.5,37.5,233.0492033
7332.72,-5.5,37.5,232.7760721
7332.8,-5.5,37.5,233.0651928
7332.88,-5.5,37.5,233.0729803
7332.96,-5.5,37.5,233.0783046
7333.04,-5.5,37.5,233.0805792
7333.12,-5.5,37.5,233.0925677
7333.2,-5.5,37.5,233.0959547
7333.28,-5.5,37.5,233.1037068
7333.36,-5.5,37.5,232.8246862
7333.44,-5.5,37.5,233.1116495
7333.52,-5.5,37.5,232.8386779
7333.6,-5.5,37.5,232.8442935
7333.68,-5.5,37.5,233.1333349
7333.76,-5.5,37.5,232.8531461
7333.84,-5.5,37.5,233.1430387
7333.92,-5.5,37.5,233.156717
7334,-5.5,37.5,233.1547559
7334.08,-5.5,37.5,233.1582534
7334.16,-5.5,37.5,232.8835311
7334.24,-5.5,37.5,232.8894079
7334.32,-5.5,37.5,233.1837787
7334.4,-5.5,37.5,232.9018472
7334.48,-5.5,37.5,233.1835583
7334.56,-5.5,37.5,232.9110811
7334.64,-5.5,37.5,233.1987213
7334.72,-5.5,37.5,233.2104729
7334.8,-5.5,37.5,232.9295311
7334.88,-5.5,37.5,233.2108187
7334.96,-5.5,37.5,233.2204721
7335.04,-5.5,37.5,233.2245715
7335.12,-5.5,37.5,233.2332345
7335.2,-5.5,37.5,233.2318048
7335.28,-5.5,37.5,233.2362294
7335.36,-5.5,37.5,233.2452498
7335.44,-5.5,37.5,233.249716
7335.52,-5.5,37.5,233.2562436
7335.6,-5.5,37.5,233.2566917
7335.68,-5.5,37.5,232.9794517
7335.76,-5.5,37.5,233.2682227
7335.84,-5.5,37.5,232.992552
7335.92,-5.5,37.5,233.0005015
7336,-5.5,37.5,233.0012172
7336.08,-5.5,37.5,233.0019377
7336.16,-5.5,37.5,233.2887091
7336.24,-5.5,37.5,233.2933993
7336.32,-5.5,37.5,233.3039733
7336.4,-5.5,37.5,233.303157
7336.48,-5.5,37.5,233.3029675
7336.56,-5.5,37.5,233.3100524
7336.64,-5.5,37.5,233.3117598
7336.72,-5.5,37.5,233.3247186
7336.8,-5.5,37.5,233.0488562
7336.88,-5.5,37.5,233.3343114
7336.96,-5.5,37.5,233.3362815
7337.04,-5.5,37.5,233.0581468
7337.12,-5.5,37.5,233.341506
7337.2,-5.5,37.5,233.3438081
7337.28,-5.5,37.5,233.3513076
7337.36,-5.5,37.5,233.3559673
7337.44,-5.5,37.5,233.3637944
7337.52,-5.5,37.5,233.364668
7337.6,-5.5,37.5,233.0846805
7337.68,-5.5,37.5,233.3679174
7337.76,-5.5,37.5,233.3701323
7337.84,-5.5,37.5,233.3771887
7337.92,-5.5,37.5,233.3826132
7338,-5.5,37.5,233.3897237
7338.08,-5.5,37.5,233.3873783
7338.16,-5.5,37.5,233.3881951
7338.24,-5.5,37.5,233.1173992
7338.32,-5.5,37.5,233.3961478
7338.4,-5.5,37.5,233.1268158
7338.48,-5.5,37.5,233.4066169
7338.56,-5.5,37.5,233.414595
7338.64,-5.5,37.5,233.4113918
7338.72,-5.5,37.5,233.4121502
7338.8,-5.5,37.5,233.4166434
7338.88,-5.5,37.5,233.4193574
7338.96,-5.5,37.5,233.4258741
7339.04,-5.5,37.5,233.428228
7339.12,-5.5,37.5,233.4370046
7339.2,-5.5,37.5,233.4364902
7339.28,-5.5,37.5,233.1627113
7339.36,-5.5,37.5,233.4409661
7339.44,-5.5,37.5,233.1666131
7339.52,-5.5,37.5,233.1709553
7339.6,-5.5,37.5,233.4477048
7339.68,-5.5,37.5,233.4537416
7339.76,-5.5,37.5,233.4566851
7339.84,-5.5,37.5,233.4657582
7339.92,-5.5,37.5,233.463503
7340,-5.5,37.5,233.18995
7340.08,-5.5,37.5,233.1940063
7340.16,-5.5,37.5,233.4674587
7340.24,-5.5,37.5,233.4719061
7340.32,-5.5,37.5,233.4741395
7340.4,-5.5,37.5,233.4796675
7340.48,-5.5,37.5,233.4802029
7340.56,-5.5,37.5,233.4855691
7340.64,-5.5,37.5,233.4897711
7340.72,-5.5,37.5,233.4973727
7340.8,-5.5,37.5,233.4968329
7340.88,-5.5,37.5,233.4983887
7340.96,-5.5,37.5,233.5004091
7341.04,-5.5,37.5,233.501194
7341.12,-5.5,37.5,233.2317151
7341.2,-5.5,37.5,233.2349671
7341.28,-5.5,37.5,233.5123515
7341.36,-5.5,37.5,233.5130149
7341.44,-5.5,37.5,233.5181372
7341.52,-5.5,37.5,233.2484956
7341.6,-5.5,37.5,233.5277811
7341.68,-5.5,37.5,233.5266837
7341.76,-5.5,37.5,233.2551514
7341.84,-5.5,37.5,233.533255
7341.92,-5.5,37.5,220.1489251
7342,-5.5,31.9,203.3751425
7342.08,-5.5,31.9,203.3089106
7342.16,-5.5,31.9,203.4888902
7342.24,-5.5,31.9,203.4724518
7342.32,-5.5,31.9,203.461122
7342.4,-5.5,31.9,203.4502929
7342.48,-5.5,31.9,203.4431077
7342.56,-5.5,31.9,203.4281579
7342.64,-5.5,31.9,203.1453369
7342.72,-5.5,31.9,203.137633
7342.8,-5.5,31.9,203.3892353
7342.88,-5.5,31.9,203.3811434
7342.96,-5.5,31.9,203.3652792
7343.04,-5.5,31.9,203.0915217
7343.12,-5.5,31.9,203.0776381
7343.2,-5.5,31.9,203.3346373
7343.28,-5.5,31.9,203.0557687
7343.36,-5.5,31.9,203.3123033
7343.44,-5.5,31.9,203.2991863
7343.52,-5.5,31.9,203.2905997
7343.6,-5.5,31.9,203.0135029
7343.68,-5.5,31.9,203.2691792
